scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
apartment_2,seq_0000,2,2,B_argmax,0.02,15663,313,313,29090,0.09283718238403273,1.262718178735144,0.6777776805595884,0.7124600638977636,0.03664489515297353,0.06970458285391237,0.9361022364217252,0.08391199724991406,0.1540178669968343,1.0,0.21478171192849776,0.35361367366574226,0.008575548303862791,
apartment_2,seq_0000,2,2,C_on_B,1.0,15663,15663,15663,29090,0.438026405520231,0.40906157068221677,0.42354398810122384,0.24439762497605821,0.35438294946717086,0.2892891148391743,0.40950009576709445,0.5240288759023719,0.45973907908392964,0.7119964246951415,0.7602268820900653,0.7353216315902713,0.06750158410675015,
apartment_2,seq_0000,2,2,C_on_B,0.5,15663,7831,7831,29090,0.204334480753521,0.49089049949094693,0.34761249012223394,0.3998212233431235,0.3144723272602269,0.35204772739873946,0.630698505937939,0.4613612925403919,0.5329009973781125,0.9255522921721364,0.6859745617050533,0.7879550085440564,0.07930909279526946,
apartment_2,seq_0000,2,2,C_on_B,0.25,15663,3915,3915,29090,0.13486883323084742,0.6364782742874837,0.38567355375916557,0.5261813537675607,0.24066689584049503,0.3302724707922653,0.7849297573435504,0.35218288071502235,0.4862118559726283,0.9874840357598978,0.5681677552423513,0.7213138456567981,0.06729007392430657,
apartment_2,seq_0000,2,2,C_on_B,0.1,15663,1566,1566,29090,0.08827351897897547,0.8550834862374826,0.4716785026082291,0.7215836526181354,0.15617050532829152,0.25676912526317314,0.9489144316730523,0.2376074252320385,0.3800505040226869,1.0,0.4158473702303197,0.5874183601621872,0.04131462122297007,
apartment_2,seq_0000,2,2,C_on_B,0.05,15663,783,783,29090,0.07404442252385653,1.0801343627986992,0.5770893926612779,0.8250319284802043,0.09749054657958062,0.17437583544602112,0.9987228607918263,0.1556548642145067,0.2693331098079228,1.0,0.28466827088346514,0.4431778651895855,0.0228201888054709,
apartment_2,seq_0000,2,2,C_on_B,0.02,15663,313,313,29090,0.07245223784188536,1.2841841896735464,0.6783182137577158,0.8019169329073482,0.042591955998624954,0.08088774711463069,1.0,0.08831213475421107,0.1622919233077482,1.0,0.19284977655551735,0.323342939481268,0.01010868739074257,
apartment_2,seq_0000,2,2,D_conf_sum,1.0,15663,15663,15663,29090,0.43802640552023103,0.40906157068221677,0.4235439881012239,0.24439762497605821,0.35438294946717086,0.2892891148391743,0.40950009576709445,0.5240288759023719,0.45973907908392964,0.7119964246951415,0.7602268820900653,0.7353216315902713,0.06750158410675015,
apartment_2,seq_0000,2,2,D_conf_sum,0.5,15663,7831,7831,29090,0.22176139257726932,0.44627328994598403,0.3340173412616267,0.3830928361639637,0.31326916466139565,0.3446804180314469,0.5954539650108543,0.47304915778618084,0.527240380751479,0.9076746264844847,0.7223444482640082,0.8044736867540525,0.07340727366520505,
apartment_2,seq_0000,2,2,D_conf_sum,0.25,15663,3915,3915,29090,0.1602757370128227,0.554916715416892,0.35759622621485737,0.5047254150702427,0.24932966655207975,0.3337767293314353,0.720051085568327,0.3821588174630457,0.4993130085602975,0.9632183908045977,0.6287727741491922,0.7608654030630974,0.059591017438213524,
apartment_2,seq_0000,2,2,D_conf_sum,0.1,15663,1566,1566,29090,0.11476611064391991,0.8951425742633513,0.5049543424536356,0.623882503192848,0.14314197318666208,0.23285768653743022,0.8461047254150702,0.23540735647989,0.3683348157629732,0.9980842911877394,0.40855964248882776,0.5797870398026953,0.03479436459370998,
apartment_2,seq_0000,2,2,D_conf_sum,0.05,15663,783,783,29090,0.10150482752698749,1.0757342936021845,0.588619560564586,0.6909323116219668,0.08511515984874528,0.15155983702109446,0.9067688378033205,0.15589549673427294,0.2660504804727822,1.0,0.3163973874183568,0.48070193764036145,0.019410283004889613,
apartment_2,seq_0000,2,2,D_conf_sum,0.02,15663,313,313,29090,0.08642523395144318,1.3053448948535349,0.695885064402489,0.7476038338658147,0.035613612925403916,0.06798845881159862,0.9680511182108626,0.07676177380543142,0.1422442650469101,1.0,0.18164317634926092,0.30744167103042996,0.00872865275142315,
