scene,seq,n_steps,N_req,N,seed,ranking,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0005,18,4,4,0,oracle,0.75,17003,37203,0.14357466190478102,0.21342421873634762,0.1784994403205643,0.470269952361348,0.5929898126495176,0.5245478106520913,0.7172263718167382,0.7574120366637099,0.7367716504636825,1.0,0.8960836491680778,0.9451942160476324,0.19771863117870722
apartment_2,seq_0005,18,4,4,0,oracle,0.5,11335,37203,0.07831997997828195,0.22938445385575357,0.15385221691701775,0.7054256726951919,0.5929898126495176,0.6443395695925896,1.0,0.7557723839475311,0.8609001837109614,1.0,0.8790688922936323,0.9356430686483471,0.2549540347293156
apartment_2,seq_0005,18,4,4,0,oracle,0.25,5667,37203,0.043233354856286835,0.2862562812493095,0.16474481805279817,1.0,0.5454398838803323,0.7058700756587529,1.0,0.6777410423890546,0.807920918980406,1.0,0.8346101120877348,0.9098501164783966,0.3119578041501839
apartment_2,seq_0005,18,4,4,0,oracle,0.1,2267,37203,0.027847025127734615,0.4004066439117904,0.21412683451976253,1.0,0.33889740074725155,0.5062335628676397,1.0,0.5132113001639653,0.6783075174079864,1.0,0.7487030615810553,0.8562952487818375,0.15822501120573734
apartment_2,seq_0005,18,4,4,1,support,1.0,22384,37359,0.2777246551928137,0.22343379445730507,0.2505792248250594,0.34462115796997855,0.5604539736074307,0.42680279378983094,0.5328359542530379,0.7323536497229584,0.6168630449926319,0.8220604002859185,0.8891030273829599,0.854268363579462,0.1560818430803931
apartment_2,seq_0005,18,4,4,1,support,0.9,20145,37359,0.2550584128020308,0.22874172830498804,0.24190007055350943,0.36996773392901466,0.5530661955619797,0.4433567186368597,0.5628691983122363,0.7255815198479617,0.633951275948169,0.8435343757756267,0.8800556760084585,0.8614080993809166,0.16373196803542395
apartment_2,seq_0005,18,4,4,1,support,0.75,16788,37359,0.22878877850224172,0.2324775454966981,0.23063316199946993,0.401775077436264,0.5357745121657432,0.4591988487886747,0.5975101262806767,0.7192912015846249,0.6527693549461129,0.8742554205384798,0.8790920527851388,0.8766670657047271,0.16886675930214606
apartment_2,seq_0005,18,4,4,1,support,0.5,11192,37359,0.1852419100933243,0.2500113860926781,0.2176266480930012,0.47239099356683345,0.49433871356299686,0.4831157133918775,0.6659220872051466,0.6810407130811853,0.6733965526446564,0.9243209435310936,0.8691881474343531,0.8959071493862228,0.17322497861420016
apartment_2,seq_0005,18,4,4,1,support,0.25,5596,37359,0.1432975070351132,0.48451585820025744,0.31390668261768534,0.5820228734810579,0.3707005005487299,0.45292511218160253,0.7492852037169406,0.5609893198426082,0.6416075245962656,0.9649749821300929,0.7445863111967665,0.8405749067272976,0.1477785125954428
apartment_2,seq_0005,18,4,4,1,support,0.1,2238,37359,0.10824760848654319,0.9095318191065468,0.508889713796545,0.7238605898123325,0.19358119864022055,0.3054707173533881,0.8252904378909741,0.27428464359324395,0.4117308539082004,0.9816800714924039,0.45608822505955726,0.6228162388293818,0.09614714693792238
apartment_2,seq_0005,18,4,4,1,oracle,1.0,22384,37359,0.2777246551928137,0.22343379445730507,0.2505792248250594,0.34462115796997855,0.5604539736074307,0.42680279378983094,0.5328359542530379,0.7323536497229584,0.6168630449926319,0.8220604002859185,0.8891030273829599,0.854268363579462,0.1560818430803931
apartment_2,seq_0005,18,4,4,1,oracle,0.9,20145,37359,0.2065997711212611,0.22429593646392537,0.21544785379259324,0.38292380243236535,0.5604539736074307,0.45498457163788986,0.5920575825266816,0.7323536497229584,0.6547747721424306,0.913427649540829,0.8891030273829599,0.9011012116454419,0.1682178080288929
apartment_2,seq_0005,18,4,4,1,oracle,0.75,16788,37359,0.145899320098423,0.2276467372717718,0.18677302868509738,0.45949487729330474,0.5604539736074307,0.5049777341361102,0.7104479390040506,0.7323536497229584,0.7212344997857019,1.0,0.8884606119007468,0.9409363439214186,0.19041628994850426
apartment_2,seq_0005,18,4,4,1,oracle,0.5,11192,37359,0.08032889213395608,0.2494474570147429,0.1648881745743495,0.6892423159399571,0.5604539736074307,0.6182119575418477,1.0,0.729730453170588,0.8437504835889261,1.0,0.860087261436334,0.924781626397663,0.2441163130575014
apartment_2,seq_0005,18,4,4,1,oracle,0.25,5596,37359,0.043331548468525986,0.3172617266914752,0.18029663758000058,1.0,0.5150298455526111,0.6798939929328621,1.0,0.6450386787654916,0.7842231153489432,1.0,0.807409191894858,0.8934437154747271,0.3002996866911865
apartment_2,seq_0005,18,4,4,1,oracle,0.1,2238,37359,0.028374874939461475,0.4239814612820543,0.22617816811075786,1.0,0.3342166546213764,0.5009930785434848,1.0,0.5098637543831473,0.6753771695002394,1.0,0.7408388875505233,0.8511286056953071,0.1527696365767878
apartment_2,seq_0005,18,4,4,2,support,1.0,19053,31807,0.24459875371450554,0.3655603734867303,0.30507956360061794,0.3410486537553141,0.5577074228943314,0.4232635988988223,0.5461082244265995,0.6994057911780426,0.6133230939011174,0.8942948617015694,0.837079888074952,0.864742012479713,0.15903688367456484
apartment_2,seq_0005,18,4,4,2,support,0.9,17147,31807,0.22423617828968256,0.38136850343448464,0.3028023408620836,0.361812561964192,0.5408243468418902,0.43356756320168,0.5718784627048463,0.6665828276794417,0.6156096532342692,0.9108298827783285,0.8177130820259692,0.8617633762228684,0.16411162714232871
apartment_2,seq_0005,18,4,4,2,support,0.75,14289,31807,0.20114388104496983,0.38688284499214365,0.29401336301855674,0.389740359717265,0.523060961423586,0.4466644877430679,0.604590944082861,0.6591316376898168,0.6306843366631442,0.9323255651200224,0.8165183764580124,0.8705876363961793,0.1681651376146789
apartment_2,seq_0005,18,4,4,2,support,0.5,9526,31807,0.16426354549751424,0.4448046594370927,0.30453410246730345,0.4579046819231577,0.46744427327317883,0.4626253049035786,0.6770942683182868,0.6040808627031785,0.6385070703190776,0.9653579676674365,0.757317571603735,0.8487756807779671,0.1712491513917176
apartment_2,seq_0005,18,4,4,2,support,0.25,4763,31807,0.13335879316982824,0.6653596208172643,0.39935920699354627,0.5668696199874029,0.3520608671047254,0.4343584476767564,0.7554062565609909,0.49055239412707896,0.5948292866539775,0.9804744908671006,0.6496997516270003,0.7815287674014025,0.14858048710188787
apartment_2,seq_0005,18,4,4,2,support,0.1,1905,31807,0.0886716603002629,0.8964419831974614,0.4925568217488621,0.7380577427821522,0.20020750149338196,0.3149742517732369,0.8671916010498688,0.29144527934102554,0.43626938290606215,0.9952755905511811,0.4795799666740026,0.6472691270811769,0.10583262890955199
apartment_2,seq_0005,18,4,4,2,oracle,1.0,19053,31807,0.24459875371450554,0.3655603734867303,0.30507956360061794,0.3410486537553141,0.5577074228943314,0.4232635988988223,0.5461082244265995,0.6994057911780426,0.6133230939011174,0.8942948617015694,0.837079888074952,0.864742012479713,0.15903688367456484
apartment_2,seq_0005,18,4,4,2,oracle,0.9,17147,31807,0.18000678425817906,0.36890030918468786,0.27445354672143346,0.37895841838222427,0.5577074228943314,0.4512771013663143,0.6068116871755992,0.6994057911780426,0.6498268706372797,0.9937015221321513,0.837079888074952,0.9086912880901431,0.1715751158173395
apartment_2,seq_0005,18,4,4,2,oracle,0.75,14289,31807,0.13515150157714828,0.37049440320389976,0.252822952390524,0.45475540625656097,0.5577074228943314,0.500997090200954,0.7281825180208552,0.6994057911780426,0.7135041199996803,1.0,0.8367969314930676,0.9111480067781523,0.19457735247208932
apartment_2,seq_0005,18,4,4,2,oracle,0.5,9526,31807,0.07878491136903217,0.3841717742841243,0.23147834282657823,0.6821331093848415,0.5577074228943314,0.6136768214966796,1.0,0.6979281290282013,0.8220938414250268,1.0,0.8228377401200994,0.9028096379723693,0.2505587435819994
apartment_2,seq_0005,18,4,4,2,oracle,0.25,4763,31807,0.04022628854094607,0.42171239319505865,0.23096934086800236,1.0,0.5305750306536297,0.6933015631740032,1.0,0.6515232495991449,0.7889967637540453,1.0,0.796868613827145,0.8869525659195493,0.3226020577497511
apartment_2,seq_0005,18,4,4,2,oracle,0.1,1905,31807,0.026327860043254273,0.4738853070443905,0.2501065835438224,1.0,0.3519036690036784,0.5206046511627908,1.0,0.5368315150752979,0.6986211693465898,1.0,0.7698305404470714,0.8699483061837174,0.16139914772727273
apartment_2,seq_0005,18,8,8,0,support,1.0,31598,44701,0.2749967367268752,0.21487142961183842,0.2449340831693568,0.3204000253180581,0.6343034831435538,0.4257465281258027,0.526678903728084,0.7655086015972797,0.6240227976545195,0.8298942971074119,0.8914341961029955,0.8595641779131078,0.15246916662505616
apartment_2,seq_0005,18,8,8,0,support,0.9,28438,44701,0.26128107371528364,0.22907090971138075,0.2451759917133322,0.3383149307264927,0.6154895863627212,0.43662891723064673,0.5490189183486883,0.7388649023511779,0.6299493835930212,0.8436247274773191,0.8727097827789088,0.8579208170250399,0.15930658902189151
apartment_2,seq_0005,18,8,8,0,support,0.75,23698,44701,0.23006221249521921,0.23260275117165904,0.23133248183343913,0.3678791459194869,0.5952439542739536,0.4547245050358757,0.5887416659633724,0.7342117626003892,0.6534788707604514,0.882099755253608,0.8715241269770251,0.876780051747654,0.16831048276283245
apartment_2,seq_0005,18,8,8,0,support,0.5,15799,44701,0.185717085062244,0.2871078119497197,0.23641244850598184,0.42205202860940566,0.5195409498668934,0.4657496749642536,0.6485220583581239,0.658508758193329,0.6534772553215897,0.9349325906702955,0.8217265832979128,0.8746818674107489,0.16911821332306506
apartment_2,seq_0005,18,8,8,0,support,0.25,7899,44701,0.1473587892656035,0.5541383160061458,0.3507485526358747,0.5227243954931003,0.37670298203619607,0.4378604509598774,0.7324977845296873,0.5223149370260173,0.609803403529387,0.9744271426762882,0.6716404554707949,0.7951856784823588,0.14977477477477477
apartment_2,seq_0005,18,8,8,0,support,0.1,3159,44701,0.11079567976383305,0.9621296484371225,0.5364626641004777,0.6704653371320038,0.2091004675510615,0.31878141402188437,0.8160810383032605,0.29912082503747117,0.43778053372947884,0.9892371003482114,0.466410147423995,0.6339313628584518,0.10783271863474402
apartment_2,seq_0005,18,8,8,0,oracle,1.0,31598,44701,0.2749967367268752,0.21487142961183842,0.2449340831693568,0.3204000253180581,0.6343034831435538,0.4257465281258027,0.526678903728084,0.7655086015972797,0.6240227976545195,0.8298942971074119,0.8914341961029955,0.8595641779131078,0.15246916662505616
apartment_2,seq_0005,18,8,8,0,oracle,0.9,28438,44701,0.20655152524857595,0.21617874828059241,0.21136513676458418,0.3560025318236163,0.6343034831435538,0.4560482164720158,0.5852028975314719,0.7655086015972797,0.6633212970037674,0.9221112595822492,0.8914341961029955,0.906513268610222,0.16552827017943297
apartment_2,seq_0005,18,8,8,0,oracle,0.75,23698,44701,0.14827118405444203,0.2194780867126624,0.1838746353835522,0.42720904717697694,0.6343034831435538,0.5105548524669248,0.7022533547134779,0.7655086015972797,0.732517941648973,1.0,0.8910538914118252,0.9423886812094828,0.1899297132549605
apartment_2,seq_0005,18,8,8,0,oracle,0.5,15799,44701,0.08502610223287,0.2343332014295228,0.1596796518311964,0.6408000506361162,0.6343034831435538,0.6375352171007131,1.0,0.7649269591284311,0.8668086293000735,1.0,0.8749244983333706,0.9332903795444512,0.2517831374974232
apartment_2,seq_0005,18,8,8,0,oracle,0.25,7899,44701,0.04549355516175817,0.27836504650640687,0.16192930083408252,1.0,0.607659783897452,0.7559556940888345,1.0,0.7164045547079484,0.8347735418703162,1.0,0.8366703205744838,0.911072946736337,0.34535218016291325
apartment_2,seq_0005,18,8,8,0,oracle,0.1,3159,44701,0.028606480945427105,0.3766469863894525,0.2026267336674398,1.0,0.42529249904923827,0.5967792566549474,1.0,0.5945728283483591,0.7457455912681155,1.0,0.7754188944318919,0.8735052858384891,0.20092159653046013
apartment_2,seq_0005,18,8,8,1,support,1.0,32411,44445,0.28549240219484817,0.19382783863072472,0.23966012041278645,0.31483138440652864,0.6435144560692991,0.422808841095026,0.5121409398043874,0.7811002362470469,0.6186524470159332,0.8349325846163339,0.9031387107661154,0.8676973609199284,0.15554680191048303
apartment_2,seq_0005,18,8,8,1,support,0.9,29169,44445,0.2716337589247512,0.2076510417059772,0.2396424003153642,0.32935650862216737,0.6097198785015188,0.42768663587820116,0.5281291782371696,0.7417707278659017,0.6169789651380752,0.8446981384346395,0.8961412982337721,0.8696596256357133,0.15905353069128336
apartment_2,seq_0005,18,8,8,1,support,0.75,24308,44445,0.2432827957947582,0.21252781970765006,0.22790530775120413,0.3600460753661346,0.5915401057486781,0.4476351122437804,0.566192200098733,0.7346383170210372,0.6395091128580503,0.8695079809116341,0.89382382720216,0.8814982497396257,0.1669621660606425
apartment_2,seq_0005,18,8,8,1,support,0.5,16205,44445,0.18812818878082727,0.2476034514626621,0.21786582012174469,0.42770749768589944,0.5273484081448981,0.47233018858742387,0.6456649182351126,0.6771065361682979,0.6610120514110139,0.9316877506942302,0.8705816177297784,0.9000987792714641,0.17527823459670325
apartment_2,seq_0005,18,8,8,1,support,0.25,8102,44445,0.15509335276407793,0.6357141874022487,0.3954037700831633,0.5148111577388299,0.37653279334008327,0.4349460901852968,0.7179708713897803,0.4914613567330408,0.5835051032097875,0.9647000740557887,0.6442344470694117,0.7725522830630963,0.15290940589014573
apartment_2,seq_0005,18,8,8,1,support,0.1,3241,44445,0.12292240733304903,0.9839001576382396,0.5534112824856443,0.6340635606294354,0.20485993925075938,0.30966881373621385,0.7911138537488429,0.2974687816402295,0.4323634542071575,0.982412835544585,0.48167397907526155,0.6464134433370181,0.1038210624417521
apartment_2,seq_0005,18,8,8,1,oracle,1.0,32411,44445,0.28549240219484817,0.19382783863072472,0.23966012041278645,0.31483138440652864,0.6435144560692991,0.422808841095026,0.5121409398043874,0.7811002362470469,0.6186524470159332,0.8349325846163339,0.9031387107661154,0.8676973609199284,0.15554680191048303
apartment_2,seq_0005,18,8,8,1,oracle,0.9,29169,44445,0.2084685274195609,0.19511088501064533,0.20178970621510312,0.3498234426960129,0.6435144560692991,0.45325249892635133,0.5690630463848606,0.7811002362470469,0.6584318884812405,0.927731495766053,0.9031387107661154,0.9152699345195792,0.16903895547945205
apartment_2,seq_0005,18,8,8,1,oracle,0.75,24308,44445,0.15194280393224427,0.20069190844813797,0.17631735619019112,0.4197794964620701,0.6435144560692991,0.5081081740222987,0.6828616093467171,0.7811002362470469,0.728684789142747,1.0,0.9020587242659467,0.9485077540012067,0.19431031831462403
apartment_2,seq_0005,18,8,8,1,oracle,0.5,16205,44445,0.08739212927992451,0.22149578232296321,0.15444395580144388,0.6296821968528232,0.6435144560692991,0.6365231882667404,1.0,0.7806052424344696,0.8767864137782888,1.0,0.8894363820452245,0.9414832809374107,0.25880714402752747
apartment_2,seq_0005,18,8,8,1,oracle,0.25,8102,44445,0.04533052124497026,0.26943821338804297,0.15738436731650662,1.0,0.6280121498481269,0.7715079397984992,1.0,0.7298008774890314,0.8437975572638233,1.0,0.8503318708516143,0.91911281889151,0.36793422404933196
apartment_2,seq_0005,18,8,8,1,oracle,0.1,3241,44445,0.029067233581582592,0.35247584953811656,0.19077154155984957,1.0,0.4290246371920351,0.6004440035898162,1.0,0.6016874789065136,0.7513169539382191,1.0,0.8046574417819777,0.8917564332734889,0.2034139402560455
apartment_2,seq_0005,18,8,8,2,support,1.0,31094,43722,0.2502861170732658,0.187781991211929,0.2190340541425974,0.3434103042387599,0.6750606102191117,0.45523689728213096,0.5606547887052165,0.8049723251452358,0.6609587409191868,0.8621599022319418,0.9135446685878963,0.8871088075091337,0.16643457630615296
apartment_2,seq_0005,18,8,8,2,support,0.9,27984,43722,0.24201527340295861,0.19855337934991787,0.22028432637643824,0.3562750142938822,0.6449384749096565,0.4589939445380384,0.5749714122355631,0.7812085448973057,0.6624085217417595,0.8688536306460835,0.9016970861351264,0.8849707377552746,0.17015306831124816
apartment_2,seq_0005,18,8,8,2,support,0.75,23320,43722,0.21500169696837002,0.20286265426884215,0.20893217561860608,0.3895797598627787,0.6198938749371026,0.4784634261127157,0.6170668953687821,0.7763597273683729,0.6876083445506598,0.8996998284734133,0.8998444718905814,0.8997721443689373,0.18022559707606026
apartment_2,seq_0005,18,8,8,2,support,0.5,15547,43722,0.17083320939579738,0.25571127761853074,0.21327224350716406,0.45841641474239403,0.5441196651571292,0.49760480663630974,0.6920306168392616,0.6845752710306025,0.6882827558107869,0.9462918891104393,0.8513791683820502,0.8963299467270763,0.18887420401297608
apartment_2,seq_0005,18,8,8,2,support,0.25,7773,43722,0.13334464162603027,0.5875032784705376,0.3604239600482839,0.5668339122603885,0.39881524175472305,0.46820732522355557,0.7841245336420944,0.5214308586066511,0.6263491097490506,0.973498005917921,0.6668725126938383,0.791527345734475,0.16715495658658713
apartment_2,seq_0005,18,8,8,2,support,0.1,3109,43722,0.09746298954536166,0.8896364157338832,0.49354970263962245,0.7159858475394018,0.22880929509171585,0.346793097633649,0.8636217433258282,0.3446777366085723,0.49271094247538144,0.9887423608877453,0.5274461369562234,0.6879201886003041,0.11414728682170543
apartment_2,seq_0005,18,8,8,2,oracle,1.0,31094,43722,0.25028611707326587,0.187781991211929,0.21903405414259744,0.3434103042387599,0.6750606102191117,0.45523689728213096,0.5606547887052165,0.8049723251452358,0.6609587409191868,0.8621599022319418,0.9135446685878963,0.8871088075091337,0.16643457630615296
apartment_2,seq_0005,18,8,8,2,oracle,0.9,27984,43722,0.1855511767771457,0.1890255243097998,0.18728835054347276,0.38157518582046884,0.6750606102191117,0.4875594386446239,0.6229631217838765,0.8049723251452358,0.7023679868730037,0.9579759862778731,0.9135446685878963,0.9352329108675009,0.18094650667264775
apartment_2,seq_0005,18,8,8,2,oracle,0.75,23320,43722,0.13388887038909883,0.19289049206531647,0.16338968122720765,0.4578902229845626,0.6750606102191117,0.5456611960243034,0.7475557461406518,0.8049723251452358,0.7752023274504926,1.0,0.9119665157129134,0.9539565763502602,0.20816668816926848
apartment_2,seq_0005,18,8,8,2,oracle,0.5,15547,43722,0.07864231992416021,0.20523631431160475,0.1419393171178825,0.6868206084775198,0.6750606102191117,0.6808898348912122,1.0,0.8031425826814875,0.890825373872674,1.0,0.8992955491514569,0.9469779988198601,0.27781843226722913
apartment_2,seq_0005,18,8,8,2,oracle,0.25,7773,43722,0.04323098652973634,0.24110796469751722,0.14216947561362678,1.0,0.6401582727231142,0.7806054859087169,1.0,0.7544485613649878,0.8600406737237315,1.0,0.8729701294542793,0.9321773110269874,0.37926476142515425
apartment_2,seq_0005,18,8,8,2,oracle,0.1,3109,43722,0.027657494808808122,0.3367527578186843,0.18220512631374622,1.0,0.4407163441745574,0.6118016859551364,1.0,0.6243081286308952,0.7687065251063111,1.0,0.8173917021179269,0.8995217719607349,0.20726585468290634
apartment_2,seq_0005,18,16,16,0,support,1.0,45940,52681,0.3171926663492529,0.199451768847902,0.25832221759857743,0.2790814105354811,0.6876482982479452,0.39702898397291886,0.47270352633870266,0.7991306163512462,0.5940269217108828,0.7981715280801045,0.8953322829862759,0.8439647218751879,0.1418294505008024
apartment_2,seq_0005,18,16,16,0,support,0.9,41346,52681,0.30150320127186825,0.213607552795051,0.25755537703345965,0.29037875489769266,0.6516391108748885,0.4017379298922363,0.48860832970541285,0.7683605094815967,0.5973534640559973,0.8120253470710589,0.883999924071297,0.8464854355280813,0.1454269267668692
apartment_2,seq_0005,18,16,16,0,support,0.75,34455,52681,0.27376440714680234,0.22604237345665268,0.2499033903017275,0.31632564214192427,0.6254626905335889,0.4201578642555153,0.5236105064576985,0.7606347639566448,0.6202496721769862,0.8438543027136846,0.8793113266642623,0.8612180208101964,0.15447322021478785
apartment_2,seq_0005,18,16,16,0,support,0.5,22970,52681,0.19777594158955075,0.27163065368575534,0.23470329763765305,0.38859381802350895,0.5476357700119587,0.4546061724063551,0.6199390509360034,0.674493650462216,0.6460667334473782,0.9296473661297344,0.8454850895009586,0.8855710840769538,0.1743484555984556
apartment_2,seq_0005,18,16,16,0,support,0.25,11485,52681,0.15780818882503483,0.6542448360218681,0.40602651242345145,0.48619939050936,0.39651866896983734,0.4368034234905351,0.7087505441880714,0.4965737172794746,0.5839870707037909,0.9682194166303875,0.6272659972286023,0.7613120278421197,0.1656261944196713
apartment_2,seq_0005,18,16,16,0,support,0.1,4594,52681,0.12407405101015463,1.016233437855159,0.5701537444326568,0.6112320417936439,0.2337654942009453,0.3381902413553522,0.7903787548976926,0.3372183519675025,0.47274016496495025,0.9830213321723987,0.49237865644160134,0.6561186478565301,0.11729535819110773
apartment_2,seq_0005,18,16,16,0,oracle,1.0,45940,52681,0.31719266634925297,0.199451768847902,0.2583222175985775,0.2790814105354811,0.6876482982479452,0.39702898397291886,0.47270352633870266,0.7991306163512462,0.5940269217108828,0.7981715280801045,0.8953322829862759,0.8439647218751879,0.1418294505008024
apartment_2,seq_0005,18,16,16,0,oracle,0.9,41346,52681,0.23420963430255534,0.2008788266912085,0.21754423049688193,0.3100904561505345,0.6876482982479452,0.4274328796687844,0.5252261403763363,0.7991306163512462,0.6338538118986079,0.8868572534223383,0.8953322829862759,0.8910746171135724,0.15496080130595136
apartment_2,seq_0005,18,16,16,0,oracle,0.75,34455,52681,0.17020719173915916,0.20666162089407553,0.18843440631661734,0.3721085473806414,0.6876482982479452,0.4829028666817241,0.6302713684516036,0.7991306163512462,0.7047270851645584,1.0,0.8948387464171144,0.9445012121576406,0.1799522561318105
apartment_2,seq_0005,18,16,16,0,oracle,0.5,22970,52681,0.09917034488609797,0.22279299385520676,0.16098166937065236,0.5581628210709622,0.6876482982479452,0.6161764140691826,0.9454070526774053,0.7991306163512462,0.8661363226734681,1.0,0.887340787001006,0.9403079646373721,0.2461031271004705
