scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.5,fixed,4233,48021,0.3525103835437749,1.1937809425528403,0.7731456630483076,0.4528703047484054,0.14291664063638826,0.21726794485843534,0.5809118828254193,0.23112804814560298,0.3306857815759744,0.7625797306874557,0.4202536390329231,0.5418800569515726,0.057145783194223976
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.5,subset,4233,11762,0.3610587605328344,0.6123705973401297,0.486714678936482,0.43066383179777934,0.33608229892875363,0.3775395397663534,0.5672100165367352,0.4647168848835232,0.510873534931393,0.7583274273564847,0.7038768916850876,0.7300883269133003,0.09828034393121375
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.25,fixed,2116,48021,0.33825901307649386,1.7493933956807444,1.043826204378619,0.46928166351606804,0.08313029716165844,0.14124069324185837,0.5978260869565217,0.12775660648466297,0.21052385297489531,0.7603969754253308,0.2543678807188522,0.3812125853055445,0.03670546105640107
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.25,subset,2116,11762,0.3416612902476071,0.9374989707298481,0.6395801304887276,0.45085066162570886,0.250552627104234,0.3221023326153705,0.5921550094517959,0.34534943036898486,0.4362654436994712,0.7599243856332704,0.5460805985376637,0.6354952215031803,0.0734777871928338
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.1,fixed,846,48021,0.27493596053763625,2.7346488275756036,1.50479239405662,0.5047281323877069,0.04010745298931717,0.07430997675424406,0.6548463356973995,0.06728306365964891,0.12202817869275245,0.7919621749408984,0.13275441994127568,0.22739178626529652,0.019133104995866304
frl_apartment_5,seq_0000,15,1,1,0,8466,elev_sum,0.1,subset,846,11762,0.2781888937386116,1.6394570616655308,0.9588229777020713,0.48226950354609927,0.13645638496854276,0.21272345074313845,0.6536643026004728,0.212378847134841,0.32059481341528256,0.7919621749408984,0.34526441081448733,0.48088280232510267,0.04182092417386535
frl_apartment_5,seq_0000,15,2,2,0,14874,support,1.0,fixed,14874,48021,0.5058710559636347,0.5632676579418886,0.5345693569527616,0.26321097216619604,0.2639470231773599,0.26357848381151616,0.40943929003630497,0.41025801211969765,0.4098482422039889,0.6569853435525077,0.6643968263884551,0.660670299886848,0.07856724238976799
frl_apartment_5,seq_0000,15,2,2,0,14874,support,1.0,subset,14874,20389,0.5143717919037066,0.36874757779481576,0.4415596848492612,0.2527901035363722,0.39570356564814363,0.30849937349641077,0.40022858679575096,0.5632939330030899,0.4679627722733758,0.6489175742907086,0.7975869341311491,0.7156122577827531,0.08819832704893166
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.5,fixed,7437,48021,0.3997214518920138,0.913661335531005,0.6566913937115094,0.36533548473846983,0.20797151246329731,0.2650565009267856,0.5260185558693021,0.34430769871514544,0.41619389854968525,0.7441172515799381,0.578080423148206,0.6506736834999433,0.07510255601136005
frl_apartment_5,seq_0000,15,2,2,0,14874,support,0.5,subset,7437,20389,0.403477404117767,0.5298730541619879,0.46667522913987747,0.3553852359822509,0.3462651429692481,0.35076591772228016,0.5192954148178028,0.516503997253421,0.5178959446837865,0.7431760118327283,0.7589876894403845,0.7509986342905095,0.09472184363771528
