scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
apartment_2,seq_0007,30,consec_n0.3,11,1.5000000000000004,1.0,subset,0.3,49472,46892,0.8873030349486093,0.7701210926329644,0.8287120637907868,0.15994906209573093,0.43958457732662287,0.23455277980026573,0.2707996442432083,0.5263371150729336,0.3576096619506649,0.50935882923674,0.6091870681566152,0.5548182019987246,0.0726148409893993,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.3,11,1.5000000000000004,0.25,fixed,0.3,12368,75972,0.25683329220979545,1.1964791180576169,0.7266562051337062,0.40871604139715395,0.2561075132943716,0.31489633081461227,0.5840879689521346,0.33181961775390934,0.4232126677525983,0.8561610608020699,0.4319354499025957,0.5741903807880351,0.10540212443095599,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.3,11,1.5000000000000004,0.25,subset,0.3,12368,46892,0.2669925943599617,0.960407440228874,0.6137000172944178,0.3933538163001294,0.3461358014160198,0.36823732256199804,0.5589424320827943,0.4407361596860872,0.49285068827146755,0.8470245795601552,0.5476413887230231,0.6651997361115406,0.11496412067475674,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced0.5,8,4.2,1.0,fixed,0.5,49289,75972,0.7084532438042713,0.6187289504819352,0.6635910971431033,0.22489805027490922,0.4798215131890697,0.30625209910663753,0.3752764308466392,0.6181751171484231,0.4670314361477372,0.6056523767980685,0.7305454641183594,0.6622621039394506,0.1062109740279328,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced0.5,8,4.2,1.0,subset,0.5,49289,52732,0.7135714305110559,0.4116920705093562,0.5626317505102061,0.22094179228631133,0.5865129333232193,0.3209720980695549,0.36923045709996144,0.7289311992717894,0.4901711844334057,0.6028728519547972,0.8266138208298567,0.6972335470021143,0.10692015942401646,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced0.5,8,4.2,0.25,fixed,0.5,12322,75972,0.19501832805540512,0.7534587642277771,0.4742385461415911,0.5172861548449927,0.34528510503869847,0.4141366925088638,0.6968024671319591,0.4820460169536145,0.5698626387002761,0.9052913488070119,0.6494629600379087,0.7563294029777903,0.1445066700226529,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced0.5,8,4.2,0.25,subset,0.5,12322,52732,0.19660489983093593,0.5124271147691593,0.3545160073000476,0.51428339555267,0.44437912463020557,0.47678260141837886,0.6913650381431585,0.6011150724417811,0.6430891146155515,0.9036682356760266,0.7631039975726314,0.8274590005374843,0.16015269950918015,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n0.5,8,4.2,1.0,fixed,0.5,49868,75972,0.6771526700870526,0.5708540839358344,0.6240033770114435,0.23351648351648352,0.5112278207760754,0.32059358438954355,0.3751303441084463,0.6405254567472226,0.47315347344518494,0.6079850806128179,0.752053388090349,0.672388686504201,0.1087895605219739,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n0.5,8,4.2,1.0,subset,0.5,49868,51742,0.6809468407984146,0.3452227482022584,0.5130847945003365,0.22832277211839255,0.6297785164856403,0.3351417335324915,0.3684326622282827,0.7604653859533841,0.4963783702709991,0.6056188337210235,0.8585481813613699,0.7102372105549984,0.10974647887323943,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n0.5,8,4.2,0.25,fixed,0.5,12467,75972,0.1904374404034043,0.7251284608185198,0.457782950610962,0.5228202454479827,0.3568551571631654,0.4241816931646013,0.6979225154407637,0.4932738377296899,0.5780187568793901,0.9089596534852009,0.6532406676143843,0.7601706424682794,0.13899890846717605,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n0.5,8,4.2,0.25,subset,0.5,12467,51742,0.19328074787242724,0.4512323173478647,0.322256532610146,0.5190502927729205,0.46697073943798073,0.4916351499687439,0.6901419748135077,0.6238065787947895,0.6552997878171649,0.906312665436753,0.7854547562908276,0.8415667361970809,0.1562740569668976,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.5,8,1.05,1.0,fixed,0.5,39566,75972,0.8617444241100041,0.9871520813519019,0.924448252730953,0.18915230248192894,0.30577054704364764,0.2337220965243635,0.30751149977253195,0.40114779129152844,0.34814348865806505,0.5348531567507456,0.5003685568367293,0.5170364930532839,0.08062981961477053,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.5,8,1.05,1.0,subset,0.5,39566,40633,0.8728360916347012,0.740949877520771,0.8068929845777362,0.17608552797856747,0.43302242020032977,0.2503627861547377,0.28908658949603194,0.5379617552235867,0.3760784483514286,0.5245412728099884,0.6294637363719144,0.5722327144807213,0.07595774072416678,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.5,8,1.05,0.25,fixed,0.5,9891,75972,0.23159491410853855,1.2821032354983881,0.7568490748034633,0.4557678697806086,0.2257673879850471,0.3019580287752572,0.6287534121929026,0.2949507713368083,0.40153830027767057,0.8741279951471034,0.3945400937187385,0.5436860029100662,0.10443779281624153,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n0.5,8,1.05,0.25,subset,0.5,9891,40633,0.24405503004074133,0.9495953850894754,0.5968252075651084,0.43746840562127187,0.33814879531415354,0.38144954539540316,0.5992316247093317,0.43176728275047377,0.5018989030286369,0.8613891416439187,0.5489872763517338,0.670589316038196,0.12040923399790136,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced1.0,5,4.2,1.0,fixed,1.0,34673,75972,0.6152420341152163,0.6513423439149786,0.6332921890150974,0.26409598246474203,0.4310798715316169,0.3275328437788733,0.40812736134744615,0.5717237929763597,0.47626850673665894,0.642113460040954,0.7065761069867846,0.6728042389167829,0.11313709509278037,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced1.0,5,4.2,1.0,subset,1.0,34673,45139,0.6206952902497167,0.36600989092585584,0.49335259058778624,0.2570588065641854,0.5682447550898336,0.35398446187970384,0.4001672771320624,0.7241409867298788,0.5154770025865497,0.6380757361635855,0.8471388378120915,0.727893123379177,0.1167235494880546,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced1.0,5,4.2,0.25,fixed,1.0,8668,75972,0.1618259576625084,0.7913422113462522,0.4765840845043803,0.5987540378403322,0.3076264939714632,0.4064354847602236,0.7448084910013844,0.4316721950192176,0.5465676062511895,0.9347023534840794,0.6200968777970831,0.7455702310676663,0.1334603394527191,apartment_2/seq_0007
apartment_2,seq_0007,30,spaced1.0,5,4.2,0.25,subset,1.0,8668,45139,0.1636853560058774,0.46059227409562065,0.31213881505074903,0.59206275957545,0.4375595383149826,0.5032189148663846,0.7388094139363175,0.5859234808037396,0.6535442505926149,0.9337794185509921,0.7812534615299408,0.8507340139320849,0.1572451355031405,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n1.0,5,4.05,1.0,fixed,1.0,32288,75972,0.6900586847951882,0.6926258192912461,0.6913422520432171,0.27177279484638256,0.4030432264518507,0.3246401408371829,0.4089135282457879,0.5306428684252092,0.4618925448968013,0.6384724975222993,0.6714973937766545,0.6545686598325832,0.1117842061644106,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n1.0,5,4.05,1.0,subset,1.0,32288,44197,0.6967469217582539,0.40415610390621626,0.5504515128322351,0.26461843409316155,0.5348326809511957,0.35405938867769376,0.4009848860257681,0.6776704301196914,0.503841396073801,0.6336719524281467,0.8083806593207684,0.71044308165108,0.11208272451388109,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n1.0,5,4.05,0.25,fixed,1.0,8072,75972,0.1740271521000387,0.7877554342439315,0.4808912931719851,0.5822596630327056,0.2958063497077871,0.39230787436182013,0.7405847373637264,0.42667035223503397,0.541416445413813,0.9151387512388504,0.619715158216185,0.7389958777446244,0.12426511758118701,apartment_2/seq_0007
apartment_2,seq_0007,30,random_n1.0,5,4.05,0.25,subset,1.0,8072,44197,0.17685257692829662,0.47364422117972954,0.3252483990540131,0.5780475718533201,0.41529968097382175,0.4833414931085553,0.7364965312190287,0.5723239133877865,0.6441136806514853,0.9120416253716551,0.7677896689820576,0.8337219814819236,0.14353633688023545,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n1.0,5,0.6000000000000003,1.0,fixed,1.0,28880,75972,0.817295863223918,1.0469477254607744,0.9321217943423462,0.20135041551246538,0.2590428052440373,0.22658186141705847,0.3255540166204986,0.35653925130311165,0.34034285574445133,0.5626385041551246,0.48257252672037065,0.5195388807806235,0.0771406478919095,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n1.0,5,0.6000000000000003,1.0,subset,1.0,28880,32996,0.8433367022954078,0.6874579714561299,0.7653973368757688,0.18379501385041552,0.4315068493150685,0.2577882892744703,0.2935595567867036,0.5420050915262457,0.38084611350141423,0.5318213296398892,0.6750515213965329,0.5949372336551132,0.076587210925799,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n1.0,5,0.6000000000000003,0.25,fixed,1.0,7220,75972,0.21472882619487266,1.2459362194180086,0.7303325228064406,0.4986149584487535,0.20098194071500025,0.2864866958053885,0.6473684210526316,0.2835255093981993,0.3943423742345478,0.8828254847645429,0.4091770652345601,0.5591814675141071,0.09185169669040637,apartment_2/seq_0007
apartment_2,seq_0007,30,consec_n1.0,5,0.6000000000000003,0.25,subset,1.0,7220,32996,0.24336906032331854,0.8111318971130815,0.5272504787182001,0.4710526315789474,0.3538913807734271,0.4041521938708822,0.5972299168975069,0.4625409140501879,0.521326429437318,0.8454293628808864,0.6110134561765063,0.709356673956173,0.1159513821662902,apartment_2/seq_0007
apartment_2,seq_0003,31,all,31,4.500000000000001,1.0,fixed,0.0,123243,60016,1.596559576556309,0.8404901496653013,1.2185248631108052,0.08901114059216345,0.4509464142895228,0.14867559243856446,0.15098626291148382,0.5001832844574781,0.23195435104779286,0.30446353951137184,0.5942415355905092,0.4026346045281849,0.050260521042084165,apartment_2/seq_0003
apartment_2,seq_0003,31,all,31,4.500000000000001,1.0,subset,0.0,123243,60016,1.596559576556309,0.8404901496653013,1.2185248631108052,0.08901114059216345,0.4509464142895228,0.14867559243856446,0.15098626291148382,0.5001832844574781,0.23195435104779286,0.30446353951137184,0.5942415355905092,0.4026346045281849,0.050260521042084165,apartment_2/seq_0003
apartment_2,seq_0003,31,all,31,4.500000000000001,0.25,fixed,0.0,30810,60016,0.5037867224018366,0.9942318578815322,0.7490092901416845,0.2654333008763389,0.39906025059984,0.3188108577726408,0.3888023369036027,0.45104638762996535,0.417617802920053,0.6330736773774749,0.5365402559317516,0.5808233011088156,0.11533316071120317,apartment_2/seq_0003
apartment_2,seq_0003,31,all,31,4.500000000000001,0.25,subset,0.0,30810,60016,0.5037867224018366,0.9942318578815322,0.7490092901416845,0.2654333008763389,0.39906025059984,0.3188108577726408,0.3888023369036027,0.45104638762996535,0.417617802920053,0.6330736773774749,0.5365402559317516,0.5808233011088156,0.11533316071120317,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.3,14,4.35,1.0,fixed,0.3,77284,60016,1.37870139072377,0.8904292415125764,1.1345653161181732,0.12842244190259303,0.42758597707278057,0.19752087711256314,0.20191760260856062,0.47770594508131164,0.283854906177238,0.3659619067336059,0.5739969341508931,0.4469578950572729,0.06792937259978894,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.3,14,4.35,1.0,subset,0.3,77284,47864,1.3819535138629897,0.7533084607490418,1.0676309873060157,0.12701205941721444,0.496093097108474,0.2022445337404739,0.20106360954401947,0.5498077887347484,0.2944481273672988,0.365056156513638,0.6463730569948186,0.4665921464577635,0.0666845027088489,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.3,14,4.35,0.25,fixed,0.3,19321,60016,0.4075565305554102,1.037314087567005,0.7224353090612077,0.3614202163449097,0.3727339376166356,0.3669899016318874,0.47699394441281506,0.43411756864836043,0.4545468879276008,0.6931835826302987,0.5211776859504132,0.5949989099311666,0.12665003783526246,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.3,14,4.35,0.25,subset,0.3,19321,47864,0.4086802239785923,0.8782053754254174,0.6434427997020049,0.3589358728844263,0.43602707671736585,0.3937435309688038,0.47585528699342683,0.5043456459969915,0.48968641845218414,0.6918896537446302,0.5968995487213772,0.6408939821887629,0.13091312428802687,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.3,14,4.500000000000001,1.0,fixed,0.3,77124,60016,1.3857039024472095,0.8848261796871152,1.1352650410671623,0.13007624085887662,0.4326512929885364,0.20001741663467734,0.20190861469840776,0.4838043188483071,0.2849129862507212,0.3663321404491468,0.5579178885630498,0.4422683211178422,0.06924805795583486,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.3,14,4.500000000000001,1.0,subset,0.3,77124,47277,1.3877270272936268,0.7287759690739799,1.0582514981838034,0.12911674705668794,0.5095924022251835,0.2060309089797675,0.2014159016648514,0.5657930917782431,0.29707609454583767,0.3655930708988123,0.6392537597563297,0.46515894359850957,0.06830503158743671,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.3,14,4.500000000000001,0.25,fixed,0.3,19281,60016,0.42172574543617986,1.0172677717608887,0.7194967585985342,0.34899642134744047,0.3730338576379632,0.36061501891588,0.4649655100876511,0.4499466808850973,0.4573328239676202,0.6831595871583425,0.5365735803785657,0.6010583222750687,0.12247750013975069,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.3,14,4.500000000000001,0.25,subset,0.3,19281,47277,0.42292338554057446,0.8357897515690804,0.6293565685548275,0.34738862092215134,0.44452905218182204,0.39000098025846014,0.4644987293190187,0.5302366901453138,0.49519553439335773,0.682640941859862,0.6206612094676058,0.6501773240768502,0.12759884629251292,apartment_2/seq_0003
apartment_2,seq_0003,31,consec_n0.3,14,1.9499999999999995,1.0,fixed,0.3,66664,60016,1.47925383487354,1.2203036535843006,1.3497787442289204,0.10417916716668667,0.31593241802186084,0.15668968603045424,0.16011640465618623,0.35758797653958946,0.221190715131877,0.30229209168366733,0.43963276459610773,0.35825058793370834,0.05380809649344553,apartment_2/seq_0003
apartment_2,seq_0003,31,consec_n0.3,14,1.9499999999999995,1.0,subset,0.3,66664,44634,1.4901106440236707,1.0088883192835068,1.2494994816535887,0.10272410896435857,0.37449029887529683,0.1612238928070541,0.15833133325333013,0.420912309002106,0.23010561430608667,0.2985569422776911,0.5060043912712282,0.3755366248354186,0.04993510829983745,apartment_2/seq_0003
apartment_2,seq_0003,31,consec_n0.3,14,1.9499999999999995,0.25,fixed,0.3,16666,60016,0.45425713395403855,1.4492071580206978,0.9517321459873682,0.31333253330133204,0.27429352172753935,0.2925162466691889,0.4266170646825873,0.3172487336710211,0.36389285226597057,0.6741269650786031,0.37498333777659293,0.48190619949572694,0.09630040587496715,apartment_2/seq_0003
apartment_2,seq_0003,31,consec_n0.3,14,1.9499999999999995,0.25,subset,0.3,16666,44634,0.45803355775454685,1.2177780106178893,0.8379057841862181,0.3088923556942278,0.32840435542411617,0.3183496578514817,0.421936877475099,0.3767083389344446,0.398041926459929,0.672086883475339,0.438634225030246,0.5308268781941785,0.09383307624142571,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.5,8,4.2,1.0,fixed,0.5,53559,60016,1.2647581857412333,0.9248622991789606,1.094810242460097,0.1584794338953304,0.4098573713676353,0.2285756037289095,0.23676692992774323,0.4657258064516129,0.3139348314119057,0.4062995948393361,0.5486870167955212,0.46687840416104787,0.08054987008085471,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.5,8,4.2,1.0,subset,0.5,53559,39071,1.2709780940664472,0.6560055691222612,0.9634918315943541,0.15700442502660616,0.5410918584116097,0.24338710327487742,0.23553464403741667,0.6060249289754549,0.3392270030581692,0.4048432569689501,0.6843438867702388,0.5087316896814114,0.08014029206822168,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.5,8,4.2,0.25,fixed,0.5,13389,60016,0.3275992300355913,1.055583283579126,0.6915912568073586,0.41339905892897155,0.3429085577179419,0.37486882834202284,0.5375308088729555,0.4250033324446814,0.47468941673062537,0.7606990813354246,0.5172953878965609,0.6158181992578492,0.11844381344038643,apartment_2/seq_0003
apartment_2,seq_0003,31,spaced0.5,8,4.2,0.25,subset,0.5,13389,39071,0.32921005193188574,0.7462521593972227,0.5377311056645542,0.41138247815370826,0.4663561209080904,0.43714777252905807,0.5364851743968929,0.5658416728519874,0.5507725214144038,0.7583837478527149,0.6617184100739679,0.7067611087750272,0.13170037683611474,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.5,8,4.500000000000001,1.0,fixed,0.5,50678,60016,1.3829497804937054,0.8994182996665011,1.1411840400801032,0.16058250128260784,0.39901026392961875,0.22900248252834896,0.23824933896365286,0.46132697947214074,0.31422117933062566,0.39954220766407517,0.5727972540655825,0.4707341179513141,0.0796656456991113,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.5,8,4.500000000000001,1.0,subset,0.5,50678,37682,1.3898662513866615,0.5696713237261836,0.9797687875564225,0.15837246931607404,0.547290483519983,0.2456576328965501,0.2369075338411145,0.6193673371901703,0.34272356543346516,0.39814120525671887,0.7350459105143039,0.5165114580958966,0.08042957075766036,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.5,8,4.500000000000001,0.25,fixed,0.5,12669,60016,0.34446700071477104,1.0596002355006702,0.7020336181077206,0.42110663825084854,0.33827645961077046,0.3751741725809362,0.531691530507538,0.41112370034657425,0.4636984688233499,0.7379430104980661,0.52222740602506,0.611622141122778,0.11566345194546059,apartment_2/seq_0003
apartment_2,seq_0003,31,random_n0.5,8,4.500000000000001,0.25,subset,0.5,12669,37682,0.34566298012870555,0.6669062780223857,0.5062846290755456,0.4177125266398295,0.47489517541531767,0.4444722203383849,0.5302707396005999,0.5657873785892469,0.547453618968111,0.7371536822164338,0.691391115121278,0.713539410613094,0.1338855790418673,apartment_2/seq_0003
